# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
1 0 43 0A 61 34 A4 BF E9 C8 16 B7AC B6D3 25A8 679F AF01 6E62 B7E 5089 C5B9 F5B26F98 BB4F158A 453469AF B55A6528 14DB6C75 609494DA E9211CC0 EFE5F2A 3EC7608A
1 1 1A 86 52 94 9F B4 01 A5 2B 749A C9F2 B2D7 D93B 8DE8 F94 AD4E DCA5 81F AC45A529 3BD0C432 109AD6BD D5D83119 98DCEA85 757EA16B 2B1102B7 E486B3F7 C413BB7
2 1 9C D6 B2 38 E0 60 D6 68 B6 E6A 1B0A 3639 B071 A154 E9 1E3B 916C 690D E69D6E04 D274DDC2 A0456400 684204F0 C4CAEA82 38FC41C1 DE3F9826 4ED9F2B7 8EC8B5BD
0 1 7A E7 EE C1 86 3C 7F 63 27 D15C 9F06 20BC 820A B4CE 7AB9 D125 947F 99BD 9DB7607C BCC2A2CE 463ABD53 9D59041E 97D69420 A3B62FEC 7F7EFA75 76A584B3 69380354
2 0 C3 25 7D C0 FE A4 D6 D2 79 32D7 816D 81DF 74E9 4C4A ED7 7C94 D199 7472 E1A79D90 BB9EFA79 AC958796 B774A35A 8189D477 48F71E9C 5DD9862 6E18DC41 85963097
2 0 82 2B 03 9F 2C 96 1E A6 B6 A272 FC9A A617 CAC4 3048 527A CA66 EB83 8999 8F03C0B0 54752646 4EC7D2A9 F6BF7948 9ACCCDC2 E74B8A83 6B22AEAD 50F7ADD7 FC5978B1
0 0 13 BC B5 2E D3 AE 23 54 DA A25A 903B 3447 7E23 F00A C85A B8A4 B1E0 3B88 BABF9986 3A89CF5B 1EBF13AC 7BBA30CD D3B035BD CCB1DE7E 9A56854B DC44933 30B76EC4
1 1 44 70 24 6E 46 2E 9F A6 9E E38C E835 3317 AB5B F363 9C6E 6748 48C9 829 561E0AC9 B0A94B34 31807093 97B2DD0 E3001F3C F8CB8B9C E27A4A0D E278DE7F 3753AE5D
2 0 1D 20 EA 0F C4 AD 50 8B BC 8F8E 47E9 D15 72E 84FD 728A D03C 3590 C64A C8448F67 6BBA4E15 FC9F7733 BB2C5905 95ADC8DC C7E58FD9 F868D59E 9495C396 500A0974
0 0 0F 53 9D 07 3C DB 11 16 20 9726 864B E439 B05C 6F9B A876 2391 C066 7376 ADE6A2A1 F404294A 46DFCBCE 758B9C28 51E9C006 A5189818 FE34EF01 4BB5CDF B2140840
0 1 9F 7C E5 75 EF 61 4B BD 01 3AD2 2DDB CE7C AEBE AC48 CEEC 8E11 4AED 11AF 83A679F4 B3A5D0FE AD886828 19BF3B50 21153CB1 6A3DAD37 3697AD7C BD8E8839 8A2AEBB6
1 1 0E 09 58 AC 7B C3 18 8B 03 E670 7C41 6816 FD27 2220 267D 7A3 D60D EEAA 863BFE20 D51DBEA1 73F87C30 CA9647B5 21543AB7 57B71B52 83ECA4C2 A33CACF3 BCD3EE2E
0 0 7E E1 A5 D0 03 13 F5 CB E7 99C5 6201 6142 83A 5DCA A740 BA32 1923 B0CE 36252030 DA5FE670 7BF7F075 180E25E5 5094996A 24A16923 AA5E08C6 38F35760 C495AAA6
0 1 DA 63 C9 2B D6 F2 6D BF 8E E12F 5CDE 5E9E ADC5 5314 34B1 7E3D 3B84 E12C 9E28DEEB F96DBCB8 2E17C93B 4F54B2AC 194C7FBE 88FDFD94 AA220F6 B8712A37 BF7BB4E8
2 1 65 A2 97 68 8D 82 40 4C 23 1E54 1362 43B5 6FE1 69D BF88 BC2 6068 93A9 E571700 D67DFD76 3A1B277F 81D31ED6 2932AC53 6DC1037A CADA0D7A 95359154 8E9CC103
0 1 CD 6A 70 96 ED 30 5A DC 7A A9E2 7E46 A133 8247 F92 62E1 1184 882 EC6A DB846446 15B856B6 BB25CB80 2F5D4236 3B0CC31C 5AAC44A4 79844CEB 50C30012 EBE020B0
2 0 EC 5B 18 EE E1 A3 A5 D7 34 CF45 DB49 249 C5E2 ED5D CC09 DFAB 772C B14 5AFD7C3 1F18D7A3 9E44377 4F4A0F3B B34A44E0 202D3EAB 2CABCE7 88A060CF 549126A4
1 0 D1 76 9E DB 79 5C 3C 1F 81 98E3 FD51 A325 EEDA 55B9 2337 8C0F A52D 944C 8B4C76E1 51A73CC9 16087B8F ED6D340 59A6BB6 E779A31D 4BE003B2 A97EED7A 90754490
2 0 70 ED B4 7B 3C AA 9A 3B C1 D683 8F3D 494F 6A81 1B3 BB45 8930 6E49 94AB 1585735C 7C40FA9B FC3F8688 86EECE6D 810920CE FC2F2BE6 9E536D3E D0560E83 293D4E29
1 0 45 FA 3C 44 68 F1 A7 B9 65 42BD D662 D21 502B 844B 6291 A87E 5B23 332B 709180D6 127C81D0 3F94D75 8B2F78F1 B7A8F8A3 7A934B9B 73B9ED67 DCB4706F 2993AD44
0 0 2C 91 6A 19 28 CC 33 88 85 BDA2 2882 5C16 FF1B D10D CE8E F564 FCD7 5E72 1D03EB5 C9254796 FB19A53E E1EFD386 2D5CE63C C70D60DB 1A8FFC8C E29A6BA6 F2B19012
2 0 49 52 04 7E C8 B2 56 8F 4F 3FE5 D175 FE43 B49E 9C8A 8E32 DC1D 3DE0 65B 2CEE64ED 189EF1A E87E8EB 6190D4DA 6715C58C C34F28B 623C990B 878E7E67 F0D63F29
1 0 3F 65 1A 24 E9 51 2C 02 23 C9F1 E0DF 2DE9 3DB1 5705 A6EE 533F DFE F4BB CDF83A8E 29541CEE C20421F3 8A1C1BE1 B8FCF9FD E96CACE1 51B8F6ED 107672F8 EB50FD82
2 0 1F 1E 1A 9C 44 44 CC 47 DA 69BB C84A 7D51 FCC7 D83E 67DC 1560 A02A F314 B66598EA 612113AF B1C70579 CBDEA348 58FE7466 5C2F3C7B 3F92B67A 3D0F0E82 B219C184
0 0 C1 A9 43 EF 77 2E C2 F4 23 D3CB B4D3 AE38 2878 C50D D93 A200 13C0 4C23 DBD05AB2 927E4892 4E39AD77 F9DDB0EB 8ED08799 D883AA5C 9E466E74 44C86251 4DE3E400
2 1 56 17 13 17 FF 55 60 3D 1F B7F8 A873 2DD F39 E618 BD3B 4F7 C328 523E B7E3400F F1A05148 5A6027D2 CD03915B C7AB1B6A 120E5CB5 91F1260 EF10DAF5 C73627C4
2 0 64 37 14 24 71 47 94 86 B1 E935 88D3 21D8 C56C 1861 3AAA BC56 1163 F68B 86C2CF0E A14D379A 7D4B00B2 994187D 97D42C06 A6AFEE43 1638B47D C8AF4031 68778B34
1 0 FD 99 50 59 7F 2B 35 E8 EC 8FF6 10F8 CC1 6A1E 6496 A8FB DAF4 1255 AE65 7FC6B48A 75A20F6A 92B5AA3B 8C935F36 FD7EB01B 473BAAFA 2AA08246 B0BC5228 377FB599
0 1 BB 97 C3 99 32 DB 26 D2 23 50E5 436B 1285 EA08 2095 D6E7 D7AA 86CC 550B 91AC125E 4C940D3A 4BA43C13 ECB3D9C2 32A327F3 287FDAC0 27B8279F 6AFF29EC B36A71C1
0 1 E4 AC 69 87 45 12 01 9A 14 8D91 260E A46E BF4E F7AA 63CB 53D5 D8FF DE34 13E04EFA 2E47E642 96487160 395A46F9 73F944A8 6EA1AAC2 185E6033 9A22414E 7CED41F0
0 1 B2 D8 E5 61 E2 8E D5 BD 1A 98A5 FA29 63B1 47C7 7D81 3501 2625 7F8A DBFC DD0BFF9B 3473F25C A60A298C 83A68D93 2207422F 28EE3E4F 9A484887 A879011D DDF5A4AF
2 0 35 EB 5F D5 24 D0 2D 72 3D 13CB 4C85 941B 2CE 3707 FBD0 90F2 8D1C 8452 7E4E7FC4 8B1742A7 DC1CE880 28408D7A 9C151638 72F4ADD3 1DB0DB0F 631DB882 4A9E11DE
2 0 5F 15 69 6D 95 26 B4 67 CE 2053 459F 8A52 1459 A88C 68B BAEC 7298 8F3F 1A2827B4 96963DAB 35EDFE2A C4DB2190 E97A9FDC 1C1C4D68 2C3F29B9 1255267C F8726C0F
2 0 A9 74 89 EB 4C DD 1D A3 FE 3B34 55A8 2EDA 8A21 A456 3562 F092 DF56 2ED7 8B14F776 A34C2B70 6D234858 E2918E1B 542BE385 61C608B6 6778E0B7 71AB366D AFB60EEA
0 1 9B 69 3D 09 3F A6 94 3C E2 35E7 E724 4E4A 7C42 BC42 B008 F3C1 1502 72D7 CEF98D22 EA0CF2B6 3934D5B9 224C81A8 D31610A1 D16920D9 9C1354D2 F96110F4 332CED81
1 1 E0 08 C3 ED A7 B9 CB D6 A3 FC37 5FFF 2B9D A411 3728 D6C6 2399 9C65 6EC7 CDA936B1 9F679099 F6FF41B4 1F24490B A587B31D 640E7EB8 A3FD9897 94B74840 50263125
2 1 E6 19 42 68 D1 7F CC 5D 8D F1FD 805D DADF FE13 8D6E 9C4E 5760 1B27 D384 7105006B E5D3A34E DB037BA6 C5536583 C8B309DE DF7BFEAB F9136013 CCF12189 E44ACEE5
0 0 1C 31 4D 22 6F F4 8C 42 C2 1A85 2EBE E8C8 3614 3F88 361A B11A 7F0E E56E 907E8700 FD1ED804 5414FB9 E1A22D51 DE1399C6 D8CD0F53 A5D5BA07 3862308D AC0360B3
2 0 A1 2E 30 DB 7D B0 B4 73 4C 912C 7D06 EB21 55A9 2883 C092 D444 6D74 7EF9 DB8996F7 957EE264 F4D51D6D DC68D889 9C3CC62E 287D80E1 3C775240 68548104 EE1EC386
1 0 5B 84 8E B9 2C 64 8A 7D FC D7C8 C759 33E6 2C67 91CC 9E7E 82BE 3AE0 95F9 21F248D0 59436214 F285BAAA 17CFD29E 4F1748EC 93814144 DEE8A4F9 2BB938D1 ECC4AB1A
0 0 B5 A7 C9 41 86 3B F1 2D DB C2C3 E9F4 348C 741B 63F1 8FB8 A352 2928 2914 BF81D7A9 3FF179EB F6775F55 1F375BCF F8A267FC D83C3F03 25624D39 875AAA2A 11A400A3
2 0 9A 1C 0D 5F 17 B0 3F CB 84 178 B999 D3AC CD94 857F 8FE7 DC93 A781 8A10 2CE22940 D40AB64D AB08039F 560C47EC 2F7ED388 846CA04B F6774972 7BCA8AEA 9074E029
2 1 54 6B 0C F6 5F 2B 24 3A 2E B3E1 4BC 43FF 96E9 2D00 3A1F 58FA 3B6A 4A84 4E8C702B 6AE1561B 20B2AD27 9387C08F A9D3B89B BA80D42A 67C31C06 2D665E65 C6C31A6D
1 0 FA EE 05 CA 6E B7 23 EA B9 6C78 7D7E 4089 D6AE 415B 3CE8 4455 7B7A 3C63 1C92616E 73C7D67C 3664BA7B AEF07EF0 5B5BF208 80AABC37 B2572D28 E179CAC9 6A569BE
2 1 43 94 92 AA FA 79 FD F9 38 ED08 D665 9788 373A 98D2 B3BC B3C7 8044 E6DC C468F51F E68C4386 9D0CE83F 5B3089E CFC5A655 7D15FE67 380A8CEC 63C6965F 86017384
0 0 33 A6 45 2D 65 03 98 66 AD E125 274D 956E 4B14 B0F7 64C4 3DA6 2AF 7AB 64394490 C888E167 95AFD43A F747013D 613A44D6 B44ACA60 E33CFDC7 A28FE72C D5B2AE53
2 1 1C 9B A4 35 F7 22 FC C9 D1 FCB1 778 6111 BBE0 56E8 AF2F 15AC 2A69 9C7E B5514A79 6CE2BB86 77C9C561 D103B12C B84CEB93 47B5C6F2 8CC7B36C 7875B7D3 418AD27
2 1 89 BB CC 2D ED 57 65 DE D0 8339 E3BE 234F 144A FFC4 3BD3 EA7F 820D FD49 98AF4DBA C7B361A E28F84AE AFD5C814 D8A1D792 7AABD65C D67BB2E6 20AB7A79 DDF490E5
1 0 5C 8C BB 5C 0A 44 2D 48 4A BB1 C6EE 6BAE 25E9 2770 E007 98BB 7330 671F 3FEB6119 38B81978 5EA31295 669E29F8 157B918E 8B1880B8 DF600057 AF4D43CB C63D85E1
0 1 09 EB 39 0A CC 35 1F 89 C9 F412 61FA 6B22 CE5A 98A5 C720 686A 60E3 8ECD 25E5DC87 1D101DC2 9AF758BF B3D34570 36F75CE9 30349134 42A887CE 4C504E40 3E71942C
0 1 BB 54 E5 D4 14 BE 14 E8 F1 DF36 63D 1FF5 8B38 6D0C BA60 352C 98BD E0ED DFF240C8 36DB4852 D078535B 4DD589F6 2DF64E4D 16C4DF08 61E6CB83 DA042B62 279CE8A7
1 1 F3 8A B3 E4 26 C4 B0 38 E2 552A D658 6017 DD67 BAC4 4AAC 3BB4 3B6C CBB6 CD2B3177 59341F7A 4000802F A22AC4DB 8E3E67D2 B386FC3E 35D05BAE AB226796 BB042640
1 0 6E 6C FA F6 A9 83 6C 12 CE ACC1 A2B4 CDF0 48BE E758 2A9E EC8B 91D1 B773 DC7743AD 3B6D0F16 4D09118C 864A16EC 64C8CAA6 B2B2B740 B8636C71 52867095 2C3441EB
0 0 FA 93 5F 53 EA FA FD 3D 0D FC52 979 CF9E B637 68AC 5D28 768E B09F AE42 39FB71F 2142F498 22FB24FA 1020D7A0 930B6783 BBEFA144 FD9FF66F 41D68E41 FB695BF8
2 1 51 A8 6F 23 CA FC 10 67 6C 37A7 DFE3 18FD 7FD3 8CEF F2A8 5A4B 1BC8 67CC C32B30A 6A0A1D6D F4D03B0E AB878D9A DBB1D4E7 16614728 6288973A F067C089 150C589B
1 1 C9 83 6E C1 1F 48 12 EA 74 75FF B5DA 5204 2988 E5C9 69A3 EA84 8ECB 114A 72502DDC 4EBB159 B4A81CFE 84025D51 CBAF6720 DDC9959 9FC95F83 A949DBC3 3A3DF5DF
0 0 2F 4E 56 E3 3F 28 41 0A 14 F2E3 D0BF 1004 A372 5C23 1B5A 83C0 1E1D A1D4 378B5188 7FAF4277 E7A6E24 4D0E41A BAA6523C F1002352 BDA950C4 F43C7CF8 377BF9E0
0 1 74 86 86 DC EF D3 98 E0 76 3E06 FDE2 22D9 2C9A 55C0 9E3 A149 4632 E2BC 8D796292 B4BF6069 BC060E70 304C522D FE1CBF8A D8EEE27D B6AEF90B 26188D52 128A17EC
2 1 D1 FF 37 59 3C 7A 12 8E 2D BE8C 49AD 9EA8 14F2 ECF6 3444 DB7E 70DA 3DF2 C142DB35 13C0CBE8 AAE23E59 F7B495BC 86DEC7B0 28B2695A AEE68EF0 6347AD11 FA17098A
0 1 8C 45 D9 2F 52 BF 0B 88 28 3CC2 CD7C 9FB1 FA50 C863 CA30 61FC 86B E5E0 5375F4E2 81CDFF24 5A2B4EE8 73B5E2C2 B640A7EC 53E1D497 333A8059 21D62006 C1942038
1 1 10 C3 3D 0D 36 B0 37 57 F4 C3CB 1C11 3362 ADF AF3 AD6E BA65 6AAB D0A7 751FC621 B1F7EB09 24F4EC7 8B72E50A 4CE6E6E8 2D65C3C7 5D7B1950 333C76B1 A2DBB34
2 0 CE 51 B5 BD B9 F7 D0 27 D1 11CF 17A6 4096 6E90 B8A5 989 7F10 C262 133B FAA97855 179FB11F 2CD6A27A 384A63B3 D56DE50D F9E62030 E98E270D 977268A9 7D08ED4D
0 1 DB 61 78 C0 FF 27 82 16 9E C7DD 8B43 391D 87DA 9892 F502 56C8 7305 FFCB DD697B32 3E969A64 73222A0E A6C6DF2D E1158D3F 69E6EA96 B319C25E 3B7381AB 558E832
1 1 A9 69 A7 19 EA 9E CA 03 8F ACFE 689B 33A5 DFBB 15E2 7540 8C3C 3142 D84F 70DCE37D FF448CBB 93797AE0 6F2922E6 D6A7C90D 2859F1D6 89328C64 550E849B 6ECA22E5
1 0 3B 77 D4 A2 C0 10 2C 7F 86 76AA B517 3903 9A8F BE2B CC94 C31F 447 D819 EF870E8B 443F2907 449DA8D5 BE8AF792 174F8962 5D1353C1 24A60226 72A4A689 C6C92A4A
2 0 9F 19 8A 06 A2 2F 6F 84 6D 2040 5A6B BFA7 9871 7A83 1EB9 C289 B174 9277 466EBB6A A7EEB591 3A3AD897 2D6B9D28 734CC5CF 994950DD CFF225D8 D22A2128 99385052
0 0 58 16 A6 CC A4 F8 40 44 87 6F24 834B 924 FCC8 9E4B CEDA 5E90 6B5C 4E4B 2C9B21BD 725E1E4A E266ED3 D336C5C0 C33920AF 9D281DC6 6C54ECA9 360DEDB8 8B0D223B
2 1 1B C6 F1 98 75 8E BD 96 2C ECC4 FBA5 CF1 6791 D04C 19E8 AC9A FE1B 2E68 5FC918F5 D8BA26BE 3F3FAFF8 7ED9FF4C EF0D4FCE FD247ADB 5675AD68 BFD2A1CF 589F38D1
2 0 9C 54 83 35 7D C4 95 62 4C 1E35 9071 4CD1 F712 ABAA C2C2 3F96 975E 6741 7888D45 215F8852 CDAF8B0D 1D9F7F24 2B2A3F3D 70C5D658 53A656C5 D7D37AB4 2282E565
2 1 63 96 C4 6D BB 9D D5 63 07 316D 353F FB16 2DD9 FC8B 3892 FECC 61FB BB71 1B0125B4 C20DF3B1 CD51749B 18A44440 A6098E1D 139A350E F14D7E07 357E1645 D6D094
2 1 24 8B D1 E3 F4 CF B1 E7 7F 2BAB 4FAF B33F 4545 1ACB 299F 37E0 F67F 261A A88C101C 280EAEFE 39710B0 B966F8B2 CA80DA28 86C3AB60 3D304607 874F11C1 68C55E5E
2 1 C9 53 5E 65 47 00 19 2C A2 A37E 8D68 80D5 613C 74DF AE81 207C F871 1E6F 6E1C5E27 12D3EA2A FAA7ED72 58555C6B 2175268 97FE0075 8CC1908 26D12D5E 5D6F7608
2 0 FE B4 1F 88 38 24 AC 9F 08 A671 DE71 E249 C13D BD1E 59FE F1 87 E10E 893941BE F35C4A75 5E1B2DB3 2DA9BDE7 C223E4B1 EEA1CE3 4099DC78 553B8D9B F9CFEA57
1 1 BE 34 A7 AE 6B C2 5E A7 1A 24DD 6CC8 3F09 379E 6ED 3D44 3B0F C1F7 424D 4AAC9713 D8708DC2 DAE33B2F 8FBCF148 1D23DF86 A9158238 18E08ACB 814D3371 9A4C05DF
2 0 C6 9E 35 04 B2 61 F7 7E F2 5A04 817D 26AF 4E5A 3D7A 1C48 28DE 1D90 ECC7 B3A6A88F 488DA7F3 893F20B2 849975BC 4B30338E A52C446E EAF38D06 436940E0 448C8993
2 0 36 BB 03 31 0F A9 48 E9 53 C84C 3528 4661 F235 22F6 4FB0 4A25 CE6E F044 A428F750 3D5FA534 7BCDECE4 E268BA57 12E454 B7B9B718 C83A63D2 1C9C6458 1D18B0AB
0 1 FF 3D 7C 33 86 6F 88 10 C4 AE59 7BB1 505B B147 14D3 ABBD D084 6170 D074 CCEE1C60 99CC74EA 3CC5198A C8EBB6DE 8F68F3F1 753DD845 C3E29543 B9272AFF 48017D57
1 1 CC 2B 5E 0F 85 ED C8 E8 92 49EF 9A2A 28B4 B8C6 43BE 9336 576E CC75 CB9D 6D630FC1 20A5FAFF CD304FA1 261A244B 9A41F43C 31119416 ECBB3D80 591B34E6 45707891
1 1 8A AC 49 AA 0D 21 05 C2 5A 44DC 686C 11F4 DEFD A3FC E31C 8E2A 3DA8 8FA0 18EF5C6 DF2F5D3B ABD9C5C8 32C7157D 23C33BF2 6AF86E92 EE5C4A85 E0C4F104 261DB96
0 0 71 3A 45 44 F9 AC C9 6A 4E 20FD 7CF9 5DB2 E0FB 1A1 C5E3 8F39 BC40 EF25 F5C11110 45ACFB69 A8FAC03B BCF1F950 2FA2A5D5 E9733289 7747B0B4 47910F58 BC947CFB
0 1 65 26 F8 54 53 87 1B 64 19 8A64 5EBA D3F FB0C F623 28A4 7C6 45BA EF85 DE6FE776 F8011655 24F783DA 7E39988 AB0D9337 22653F8F 8A48DF58 3D5D6B8C E985CCDE
1 1 88 50 FF 72 9A 5B 93 20 BD 9612 9E68 E7A1 1AA7 E325 300C 1404 4D7F B4D9 8C50D82 534B35C2 23357D20 DC164F 98AD60F9 12E06FE0 373F8FD5 8112EFFF FF71A620
1 1 5E C8 2D 9E A0 17 E0 8C FF 40FE E422 4198 6B05 8F60 49B1 7D87 9E69 21B4 907502B5 D01F3D91 C25A49C 8E668FA4 CEA49CE0 BDE374AF 110D3D1E F8631748 7D811287
2 1 51 A2 C1 A7 F0 C0 0B F1 12 E9D6 5371 10E8 9FE2 AE86 736C 2120 147A D380 D13E3DCA D1663620 4B41DEA F3C17215 A7D91BE5 181482D 3B0A1848 938912C7 67D83D91
0 0 FB B1 E9 49 AB 03 94 C4 02 E49 1AE6 6517 D8F7 1307 3D26 F420 6617 8175 F2EE8F38 64E47909 3C8542A0 54EBE3D4 4F9D5908 C5746580 C2C22528 A9A28BDD 31251EC7
0 0 02 C3 9C D7 E0 38 F0 36 E5 8559 A103 2F26 C361 8F42 56DA 301 96AD D96F 90599DCF E838B3ED A81D267E F98C2FE5 94EC4109 F9448BFD 7C2A57E3 C8AAEFAE 83841A6F
0 0 00 C5 47 2E F7 2B 4F 7C 58 A908 ED90 5781 E0BC 7512 63A8 3CCA 2D62 F4B5 C22D66DE 36952623 96C7C0F7 55183E75 AC4B522D 352B2212 75888763 82B2689C 9EF0E021
1 0 88 7B 0D 4D A8 23 38 80 AF A268 4CDB AF18 566E E02B CE64 E38E 1F74 2644 C750E9D CC212BB8 4DB2BBC1 1D5BAD0B E9892DBC B3A3E9E0 D2D3F07C A6EC511A 89C0B0C7
2 0 90 1D 3C 13 53 61 C2 A9 7F FBC5 98FC A3F0 1A6D BB4E BBAB B800 1420 C15C 78BFD54F FAA14CAC 94CC18A1 B3F8A27C E681B572 769E6A19 9E1D9B37 8F8A41B5 32365F56
0 1 42 B2 42 E5 CB 86 2E C5 BA F8B4 96F8 1C27 6DCF 33DA 95B3 877F E32B 2A9A 81AC480 DFA0C6A9 D3ED5E35 447C4D6C EAC731DC 130C0B2E 148CE847 E3022738 F5F18D16
1 1 3D 0B 2B FA DB 9C 61 43 FC BF1B 6952 F64A D0D 80BA 4FB0 2DC0 5DDC C97A F84C5472 7E9B1A7E B439D4D1 8D28C3CC 3540EF86 EF5D83FF 4881F375 79090D61 7E29888C
1 1 6D 43 7C D1 AD 5A 36 44 90 D83D EB77 56F1 3979 FA3A 824E E865 C124 36B8 20C6194B 501E7CC0 615453C4 547AD00A DC6827E9 37208840 2366C019 50CA58A8 6023B583
2 1 94 C3 10 8B 8D 98 5A ED 8B BA60 512C ADB2 F8D7 91DE AC9E E0A1 24DE 8AD9 375066D5 BA206737 5F94C095 7815C4B7 9BCA42F7 3A846C47 FDF40668 8AA5FA3A 3EB225D6
1 1 DD BB B2 BC 03 A9 05 2C FF C0F 2358 3AF3 D5A5 49D9 3B85 A03 D214 808E 2BFF382B 12E6EF17 3A2ABE9D 114A55EF 38EDB7BB F27EE537 9A7B15C3 55CD8196 9B496E63
2 1 1B 20 6E 98 3B C9 83 F4 0B 9DA FEA2 7C58 29CD 224C A5A1 AD4F 1F54 B0E5 3DD05642 53A34A9E 2B730C8A 54FC25C0 662BA1BA CFEA200 41A6290F D50A8E3B 2D178058
2 0 D6 B1 F1 54 2D 76 F8 80 D0 836C D880 46EB A808 26C7 97E9 63BE 1196 4880 9F71142B A38FA3C3 8B0DCB07 AE9E9900 E574123 2781E129 C1F673B2 B01AC662 A4226A31
0 0 36 91 24 FB 63 E9 3E 3E 16 D285 8166 9B8A 3B77 8B92 2087 4E85 A986 258F 882EF984 29FC800D 61FEE7A3 A137EAB9 DAC33C25 21BC297B B2FFA805 CC0A05C 99E3CD14
1 1 47 A0 13 66 AD 02 C2 D6 B2 D441 D99A 7850 79E3 A146 815F 5432 2C1F 33F0 EFB300 A68DEBBB 69303B0B 997B9ACB FFCAD85F 24B4CA90 CC0B5132 74DE819D 4CC93653
2 0 43 BD B8 5E 52 07 80 E0 97 2BBF B6C4 5A8F 35EB AC97 4A8B 7012 3B6B 4EE9 D62E3BBB B746C05E 7AF890C0 4533998B 60F416EC 3493BD1F 91BE08F2 267800E4 F8110ED8
2 1 C9 20 6F D2 91 5D 2D A9 74 93F8 BBF7 71CE 6C12 8A0D 5A3B 8DC9 A814 81B6 F28F568F 2B5F1803 E8908631 C6FBD670 40E99EFE 7844AA34 9EFDCFFC C6C38475 90BE6B3A
2 0 81 F7 63 5C 20 9A DE 06 AF CB32 97B 8D9D 74B2 3699 7046 6A26 F0C9 55A E8F72F91 893F87E7 A1C47166 54AA0CD0 1FC57164 594C2EBB 59F46803 45A9A5BB EF34EB56
0 1 EA 97 24 57 D1 58 D5 63 B9 3F10 A188 2E01 570F E9AB 20B1 F461 8E8A 330 C0326124 5956CAE0 752A8DE4 79B93268 46308917 D3712CF3 7700B6F6 F41289A2 5EBBBAA4
1 0 FC 06 96 E5 98 67 D4 58 F7 89A7 9ACC 1413 16A1 B66D FE91 3C10 6FAB 93A4 EEA2D6C 837FDFC7 BD24210B 8E7CB2C5 B0DC9C4B 57788809 746AC998 BF6B1320 85951A07
2 1 F0 6E 06 85 BA D5 F1 FE 24 DF28 ED31 5172 EB93 4747 66ED 42ED D4F2 3971 FA5086D3 BB2E40F1 60A2DCAF F697A1AC 49C348EA 401C27A5 E8B6A12A 78533FCF 6B6CEA76
0 0 6A D6 D0 CC A2 B7 2B C8 26 501D 4C24 F175 7C18 BB9D 26BF A36C 1843 DE10 E6F885E8 EB4852CC 75662AA7 E1F91127 CAF4187 948664E6 BA23687C 3E86901D 7E0A035F
1 1 9C 21 29 76 82 6B 4D E3 BF 545E D89F C571 7FC1 2FA2 A130 CDC6 16A8 8712 C2256CF7 6A45B6CA 7EB645E2 F780BFBD 5333CC33 C784D485 1A1E9D7 F24E70BA 9B92F04D
0 1 9B E5 1A B5 F2 71 4C 33 1F 1626 72E7 D3D0 4BF3 30CC A1C4 1E50 29F1 4B1B 7116F9DF 10FB5FA0 5BE7E8CB AC274573 4A3F3C9A CEE6CDE6 5BF94CB C417A37 7A25308F
1 1 A9 B3 EB 7A 1D 66 F4 1E 03 E8E6 5D0D 12EF 4A2F 9D0C 7A00 2935 93C8 3B99 E586DE85 3BE29F5F 7E22ABA7 125E7C07 D2A6C216 E848DD62 F2E87E82 3432A1C3 DBA65EE4
0 1 62 48 5A E4 B7 30 00 02 1B BD06 5B42 E852 5D3B 6CD8 9918 59E3 3CFB E038 905307E6 EEF763E4 1DD07AD 109C67C7 2D8867A5 D54D33C8 F8DC060F B7BD2B86 46670C79
2 1 7D 7C C1 87 FD 57 EB EE 52 4292 425B 2DBD 7191 A067 416D F9A6 5B86 6FF 98C3EAC2 BA246463 215B93B2 60CB50DD 3E865DA1 8F7E6F6E 60A150C7 81BD8B12 BF2E8DC4
2 1 E6 6F 8F 7B 1C CA FD 0E FC AE98 4A8F D765 1BDB 72D8 FEA5 3735 EF04 A022 3E32C116 29AE8416 52769E6A 3E194794 C1C8F9DE 307E2592 25092ECA 3F3B3269 163DA579
1 0 4F 46 3B 35 06 4E 7F 05 F6 80C6 288E BD98 AD93 75C2 5EEA EB87 D387 57D5 85306968 2E7E9E82 5D0F32B2 E0F2D1A6 650CAE4B DB8FA12A 561418D7 DAA06C52 85152922
0 0 F3 57 32 A0 E5 D9 EE DD A0 3C29 2DAE D2D0 7CB0 9623 7D99 CFAE 69D6 5992 AEA41367 6CC8B7FF C449F0F8 5F94ECD4 661AB111 75C136BF C8096462 DF793F60 EEF34A67
1 0 DC BC 61 B2 43 8A F6 54 AA 4C21 A9AE CD51 91FE 4436 161 E195 3ACA A44A 52C8BF28 E87D9AE3 541AC1D5 6079D9CA 46D6C7C6 D9548AE2 7B8C7E9D 993C7838 B9CFB849
2 0 B9 40 17 76 85 81 EB 16 1A 3D07 6CEB 2143 120 5DDD A376 6987 40DE D324 31691B38 644546E5 46BF0ACD A48BC63C 92A1123F E4E327DD BBD494DE 379AC553 B693BB38
1 0 52 1A 0B 42 39 14 22 31 01 CCA5 19B4 6125 60A1 BDA8 3404 4181 267 9941 6512A8F2 1612D324 206076AF B90E364 1DAEBCBB 376B8AAD 2AA03EAC 1B17F28D 7ACA5581
